sample_size,tskit_time_taken,plink_time_taken
100000,9719.60918142402,64.60911961598322
10000,1338.9454961320153,3.2914062560303137
1000,73.81473941498552,0.461410263000289
100,6.979261980974115,0.23517785593867302
10,1.8628309019841254,0.22604308198788203
25000,1866.5475072660483,5.3560966909863055
50000,3681.289931152016,14.006711619993439
75000,6419.919879757974,24.93250816402724
