sample_size,tskit_time_taken,plink_time_taken
100000,9917.198262697086,17.99927850300446
10000,975.8877906289417,1.0633952530333772
1000,76.40203646800364,0.1900636179780122
100,6.9408396820072085,0.10532921703998
10,1.9746819540159777,0.09319279200281017
25000,2390.103811225039,2.4642243520356715
50000,3333.552149750991,5.808557823009323
75000,6610.2624137629755,10.785720411979128
